arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column
262904553,2023-02-02T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,S,120,0,18-24,M,ASIAN / PACIFIC ISLANDER,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
264514742,2023-03-03T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 240250H,M,M,6,0,25-44,M,WHITE HISPANIC,982745,206647,40.733876,-74.005428,"{'type': 'Point', 'coordinates': [-74.005428, 40.733876]}"
261891393,2023-01-13T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,48,0,18-24,M,BLACK HISPANIC,1016476,246153,40.842252,-73.88353,"{'type': 'Point', 'coordinates': [-73.88353, 40.842252]}"
262504900,2023-01-25T00:00:00.000,29,NYS PAROLE VIOLATION,995,FOR OTHER AUTHORITIES,FOA9000029,,K,61,0,45-64,M,BLACK,1001473,156122,40.595179,-73.937983,"{'type': 'Point', 'coordinates': [-73.937983, 40.595179]}"
261273911,2023-01-03T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450003,M,Q,102,0,18-24,M,WHITE HISPANIC,1032501,198800,40.712206,-73.825952,"{'type': 'Point', 'coordinates': [-73.825952, 40.712206]}"
261668727,2023-01-10T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,17,0,45-64,M,BLACK,992253,214996,40.756789,-73.97111,"{'type': 'Point', 'coordinates': [-73.97111, 40.756789]}"
263642076,2023-02-15T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,28,0,45-64,F,BLACK,998948,233793,40.808372,-73.946904,"{'type': 'Point', 'coordinates': [-73.946904, 40.808372]}"
262329653,2023-01-21T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,25-44,M,WHITE HISPANIC,950686,167880,40.627406,-74.120913,"{'type': 'Point', 'coordinates': [-74.120913, 40.627406]}"
262047593,2023-01-17T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,18-24,M,BLACK,1001597,185351,40.675406,-73.937461,"{'type': 'Point', 'coordinates': [-73.937461, 40.675406]}"
261819097,2023-01-12T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,68,0,25-44,F,WHITE,978015,171958,40.638659,-74.022462,"{'type': 'Point', 'coordinates': [-74.022462, 40.638659]}"
263344816,2023-02-09T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 12005A3,F,K,84,0,45-64,M,WHITE HISPANIC,987295,190704,40.690115,-73.989019,"{'type': 'Point', 'coordinates': [-73.989019, 40.690115]}"
261532130,2023-01-07T00:00:00.000,916,LEAVING SCENE-ACCIDENT-PERSONA,348,VEHICLE AND TRAFFIC LAWS,VTL06000AA,M,K,83,0,18-24,M,WHITE HISPANIC,1008548,189299,40.6862254,-73.91238851,"{'type': 'Point', 'coordinates': [-73.91238851, 40.6862254]}"
261711818,2023-01-11T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,42,0,25-44,M,BLACK,1010405,240826,40.82765,-73.905489,"{'type': 'Point', 'coordinates': [-73.905489, 40.82765]}"
261747198,2023-01-11T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,63,0,25-44,M,BLACK,1005861,161533,40.610023,-73.922165,"{'type': 'Point', 'coordinates': [-73.922165, 40.610023]}"
261368285,2023-01-04T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,BLACK,1056763,181649,40.664967,-73.738619,"{'type': 'Point', 'coordinates': [-73.738619, 40.664967]}"
261882974,2023-01-13T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,25-44,M,BLACK,1008096,239563,40.82418842,-73.91384003,"{'type': 'Point', 'coordinates': [-73.91384003, 40.82418842]}"
262266252,2023-01-21T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,88,0,45-64,M,BLACK,991912,191839,40.693229,-73.972367,"{'type': 'Point', 'coordinates': [-73.972367, 40.693229]}"
263813070,2023-02-17T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,M,28,0,<18,M,BLACK,997391,231145,40.801108,-73.952532,"{'type': 'Point', 'coordinates': [-73.952532, 40.801108]}"
261437598,2023-01-05T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,Q,105,0,25-44,M,BLACK,1049215,179549,40.659261,-73.765847,"{'type': 'Point', 'coordinates': [-73.765847, 40.659261]}"
262421001,2023-01-24T00:00:00.000,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650501,M,K,61,0,45-64,M,WHITE,999565,151935,40.5836893,-73.94486337,"{'type': 'Point', 'coordinates': [-73.94486337, 40.5836893]}"
263678149,2023-02-15T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,63,0,25-44,M,BLACK,1006780,163757,40.616125,-73.918845,"{'type': 'Point', 'coordinates': [-73.918845, 40.616125]}"
262557219,2023-01-26T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,107,0,25-44,F,WHITE,1036628,204948,40.729059,-73.811018,"{'type': 'Point', 'coordinates': [-73.811018, 40.729059]}"
262816947,2023-02-01T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK,1007027,245405,40.84022585,-73.91768268,"{'type': 'Point', 'coordinates': [-73.91768268, 40.84022585]}"
262999628,2023-02-04T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,0,25-44,F,WHITE HISPANIC,1046659,198943,40.71251,-73.774881,"{'type': 'Point', 'coordinates': [-73.774881, 40.71251]}"
263741947,2023-02-16T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,28,0,25-44,M,WHITE,999588,231918,40.8032239133618,-73.94459845460224,"{'type': 'Point', 'coordinates': [-73.94459845460224, 40.8032239133618]}"
261897731,2023-01-14T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,42,0,25-44,M,BLACK HISPANIC,1013556,242694,40.832767,-73.894096,"{'type': 'Point', 'coordinates': [-73.894096, 40.832767]}"
261285705,2023-01-03T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,14,0,25-44,M,BLACK HISPANIC,987605,214252,40.75474808,-73.9878904,"{'type': 'Point', 'coordinates': [-73.9878904, 40.75474808]}"
264442496,2023-03-02T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,K,71,0,25-44,M,BLACK,999005,181250,40.664154,-73.946814,"{'type': 'Point', 'coordinates': [-73.946814, 40.664154]}"
262067418,2023-01-18T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200512,F,M,14,0,25-44,M,WHITE,986339,211964,40.74846849504299,-73.99246064048197,"{'type': 'Point', 'coordinates': [-73.99246064048197, 40.74846849504299]}"
263244605,2023-02-08T00:00:00.000,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,44,0,25-44,M,WHITE HISPANIC,1005665,240525,40.82683507263332,-73.92262060477175,"{'type': 'Point', 'coordinates': [-73.92262060477175, 40.82683507263332]}"
261932799,2023-01-15T00:00:00.000,507,"CONTROLLED SUBSTANCE, POSSESSI",117,DANGEROUS DRUGS,PL 2200607,F,K,75,0,18-24,F,WHITE HISPANIC,1016015,182821,40.668421,-73.885493,"{'type': 'Point', 'coordinates': [-73.885493, 40.668421]}"
264400892,2023-03-01T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,105,0,25-44,M,ASIAN / PACIFIC ISLANDER,1056386,201845,40.720403,-73.739763,"{'type': 'Point', 'coordinates': [-73.739763, 40.720403]}"
263458027,2023-02-11T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,K,84,0,18-24,F,BLACK,987843,195921,40.704436,-73.98704,"{'type': 'Point', 'coordinates': [-73.98704, 40.704436]}"
264059443,2023-02-22T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,61,0,25-44,M,WHITE,995410,160358,40.606815,-73.959806,"{'type': 'Point', 'coordinates': [-73.959806, 40.606815]}"
264218280,2023-02-25T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,42,0,45-64,M,BLACK,1014342,242221,40.831467,-73.89126,"{'type': 'Point', 'coordinates': [-73.89126, 40.831467]}"
263344817,2023-02-09T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,18-24,F,BLACK,991626,169071,40.630736,-73.973423,"{'type': 'Point', 'coordinates': [-73.973423, 40.630736]}"
264432027,2023-03-02T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,25-44,M,BLACK,1023307,252790,40.86044,-73.8588,"{'type': 'Point', 'coordinates': [-73.8588, 40.86044]}"
261751187,2023-01-11T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,84,0,<18,F,BLACK,988897,192631,40.695404,-73.983239,"{'type': 'Point', 'coordinates': [-73.983239, 40.695404]}"
265236000,2023-03-16T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2653600,M,K,69,0,25-44,M,BLACK,1009472,172739,40.64076931263647,-73.90911879377333,"{'type': 'Point', 'coordinates': [-73.90911879377333, 40.64076931263647]}"
261364509,2023-01-04T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,42,0,25-44,F,BLACK,1011897,242507,40.832259,-73.900091,"{'type': 'Point', 'coordinates': [-73.900091, 40.832259]}"
261676968,2023-01-10T00:00:00.000,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,K,71,0,45-64,M,BLACK,1002553,182497,40.667572,-73.93402,"{'type': 'Point', 'coordinates': [-73.93402, 40.667572]}"
261549130,2023-01-07T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,25-44,M,WHITE,974862,165277,40.620321,-74.033816,"{'type': 'Point', 'coordinates': [-74.033816, 40.620321]}"
262288263,2023-01-21T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,79,2,45-64,M,BLACK,1001096,193043,40.696522,-73.939249,"{'type': 'Point', 'coordinates': [-73.939249, 40.696522]}"
261883688,2023-01-13T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,20,0,25-44,M,ASIAN / PACIFIC ISLANDER,991040,225092,40.784499,-73.97548,"{'type': 'Point', 'coordinates': [-73.97548, 40.784499]}"
263035587,2023-02-04T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,Q,103,0,25-44,M,BLACK,1042067,196807,40.70667757719147,-73.79146467963737,"{'type': 'Point', 'coordinates': [-73.79146467963737, 40.70667757719147]}"
261522050,2023-01-07T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,40,0,<18,M,BLACK,1005489,235338,40.81259864982703,-73.92327296650889,"{'type': 'Point', 'coordinates': [-73.92327296650889, 40.81259864982703]}"
261332383,2023-01-04T00:00:00.000,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,S,122,0,25-44,M,WHITE,954771,148450,40.574091,-74.106113,"{'type': 'Point', 'coordinates': [-74.106113, 40.574091]}"
264788152,2023-03-09T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,76,0,45-64,M,WHITE,985878,187500,40.681323,-73.994128,"{'type': 'Point', 'coordinates': [-73.994128, 40.681323]}"
265176294,2023-03-15T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,M,BLACK,1001201,194635,40.700891,-73.938864,"{'type': 'Point', 'coordinates': [-73.938864, 40.700891]}"
264177500,2023-02-24T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,M,6,0,25-44,F,WHITE HISPANIC,982745,206647,40.733876,-74.005428,"{'type': 'Point', 'coordinates': [-74.005428, 40.733876]}"
263403023,2023-02-10T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,76,0,25-44,M,BLACK,984110,188363,40.683691,-74.000504,"{'type': 'Point', 'coordinates': [-74.000504, 40.683691]}"
264123183,2023-02-23T00:00:00.000,918,RECKLESS DRIVING,348,VEHICLE AND TRAFFIC LAWS,VTL1212000,M,Q,102,0,25-44,M,WHITE HISPANIC,1023580,191632,40.69257491,-73.85817397,"{'type': 'Point', 'coordinates': [-73.85817397, 40.69257491]}"
261659015,2023-01-10T00:00:00.000,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650501,M,B,44,0,<18,M,BLACK,1006537,244511,40.837774,-73.919455,"{'type': 'Point', 'coordinates': [-73.919455, 40.837774]}"
263348407,2023-02-09T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,M,6,0,25-44,M,WHITE,986393,206887,40.73453338,-73.99226736,"{'type': 'Point', 'coordinates': [-73.99226736, 40.73453338]}"
262937904,2023-02-02T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,62,0,45-64,M,WHITE,985933,158098,40.60062,-73.993937,"{'type': 'Point', 'coordinates': [-73.993937, 40.60062]}"
261786919,2023-01-12T00:00:00.000,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,CPL5700600,9,Q,113,3,25-44,M,BLACK,1046315,187088,40.6799807384666,-73.7762339071953,"{'type': 'Point', 'coordinates': [-73.7762339071953, 40.6799807384666]}"
261875980,2023-01-13T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,44,0,25-44,F,WHITE HISPANIC,1004343,243407,40.834751,-73.927388,"{'type': 'Point', 'coordinates': [-73.927388, 40.834751]}"
262288271,2023-01-21T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,BLACK,987220,212676,40.750423,-73.98928,"{'type': 'Point', 'coordinates': [-73.98928, 40.750423]}"
262661671,2023-01-28T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,K,60,0,<18,M,BLACK HISPANIC,990796,149587,40.577258,-73.976436,"{'type': 'Point', 'coordinates': [-73.976436, 40.577258]}"
263348098,2023-02-09T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,105,0,18-24,M,WHITE HISPANIC,1057738,204079,40.7265293769835,-73.7348645378882,"{'type': 'Point', 'coordinates': [-73.7348645378882, 40.7265293769835]}"
261679317,2023-01-10T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,61,0,25-44,M,WHITE,995118,155708,40.594054,-73.960866,"{'type': 'Point', 'coordinates': [-73.960866, 40.594054]}"
262640565,2023-01-28T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,25-44,F,WHITE HISPANIC,959908,161320,40.60943,-74.087667,"{'type': 'Point', 'coordinates': [-74.087667, 40.60943]}"
261926073,2023-01-14T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,75,0,18-24,M,WHITE HISPANIC,1017119,183909,40.671404,-73.881509,"{'type': 'Point', 'coordinates': [-73.881509, 40.671404]}"
261623319,2023-01-09T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,120,0,25-44,M,BLACK,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
262043581,2023-01-17T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,B,47,0,45-64,M,BLACK,1026486,262591,40.887325,-73.847247,"{'type': 'Point', 'coordinates': [-73.847247, 40.887325]}"
261233380,2023-01-02T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,Q,110,0,18-24,M,BLACK HISPANIC,1020232,210719,40.744981,-73.870144,"{'type': 'Point', 'coordinates': [-73.870144, 40.744981]}"
261649604,2023-01-10T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,65+,M,WHITE,1007694,219656,40.769552,-73.915361,"{'type': 'Point', 'coordinates': [-73.915361, 40.769552]}"
263694246,2023-02-16T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,0,25-44,M,WHITE HISPANIC,1037315,195610,40.703425,-73.808614,"{'type': 'Point', 'coordinates': [-73.808614, 40.703425]}"
262657987,2023-01-28T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,25-44,M,BLACK,988897,192631,40.695404,-73.983239,"{'type': 'Point', 'coordinates': [-73.983239, 40.695404]}"
262100646,2023-01-18T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,52,0,25-44,M,BLACK HISPANIC,1016701,254839,40.8660891,-73.88267469,"{'type': 'Point', 'coordinates': [-73.88267469, 40.8660891]}"
263410652,2023-02-11T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,M,BLACK,1004297,242846,40.833209,-73.927554,"{'type': 'Point', 'coordinates': [-73.927554, 40.833209]}"
262182103,2023-01-19T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,B,52,0,18-24,F,WHITE HISPANIC,1017478,256069,40.8694704770483,-73.8798608037303,"{'type': 'Point', 'coordinates': [-73.8798608037303, 40.8694704770483]}"
263188440,2023-02-07T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,69,1,25-44,M,BLACK,1011359,174331,40.64513343313719,-73.90231306675994,"{'type': 'Point', 'coordinates': [-73.90231306675994, 40.64513343313719]}"
262909181,2023-02-02T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,42,0,18-24,M,BLACK,1008754,238895,40.822355,-73.911463,"{'type': 'Point', 'coordinates': [-73.911463, 40.822355]}"
265281037,2023-03-17T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,34,0,25-44,M,BLACK HISPANIC,1004715,253909,40.86357246,-73.92601241,"{'type': 'Point', 'coordinates': [-73.92601241, 40.86357246]}"
263867761,2023-02-19T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,34,0,25-44,M,BLACK,1007054,253710,40.86302053,-73.91755685,"{'type': 'Point', 'coordinates': [-73.91755685, 40.86302053]}"
261899698,2023-01-14T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,18-24,M,BLACK,1003508,185056,40.674593,-73.930572,"{'type': 'Point', 'coordinates': [-73.930572, 40.674593]}"
264107680,2023-02-23T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,103,0,18-24,M,BLACK,1041717,197008,40.7072398161698,-73.7927267255908,"{'type': 'Point', 'coordinates': [-73.7927267255908, 40.7072398161698]}"
261751177,2023-01-11T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,43,0,45-64,M,BLACK,1023380,239328,40.823492,-73.858616,"{'type': 'Point', 'coordinates': [-73.858616, 40.823492]}"
261587233,2023-01-08T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,Q,101,0,18-24,M,BLACK,1052204,159911,40.6053345,-73.75527433,"{'type': 'Point', 'coordinates': [-73.75527433, 40.6053345]}"
262122118,2023-01-18T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,69,0,25-44,M,BLACK,1013014,175751,40.6490258,-73.89634324,"{'type': 'Point', 'coordinates': [-73.89634324, 40.6490258]}"
261688417,2023-01-10T00:00:00.000,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,K,75,0,25-44,M,WHITE HISPANIC,1018161,188560,40.684166,-73.877729,"{'type': 'Point', 'coordinates': [-73.877729, 40.684166]}"
261850382,2023-01-13T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,47,0,65+,M,BLACK HISPANIC,1024708,266922,40.899221,-73.853651,"{'type': 'Point', 'coordinates': [-73.853651, 40.899221]}"
264502833,2023-03-03T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,103,0,25-44,M,WHITE HISPANIC,1043029,197330,40.708109,-73.787987,"{'type': 'Point', 'coordinates': [-73.787987, 40.708109]}"
263753504,2023-02-16T00:00:00.000,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675,ADMINISTRATIVE CODE,AC 0161186,V,Q,110,0,25-44,M,WHITE HISPANIC,1016683,211619,40.747463,-73.882946,"{'type': 'Point', 'coordinates': [-73.882946, 40.747463]}"
263381461,2023-02-10T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,110,0,<18,F,WHITE HISPANIC,1019164,210169,40.7434812638841,-73.8740035373971,"{'type': 'Point', 'coordinates': [-73.8740035373971, 40.7434812638841]}"
262467051,2023-01-25T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,71,0,25-44,M,BLACK,999439,178174,40.655711,-73.945257,"{'type': 'Point', 'coordinates': [-73.945257, 40.655711]}"
262223823,2023-01-20T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,47,0,45-64,M,BLACK,1023485,260977,40.882909,-73.85811,"{'type': 'Point', 'coordinates': [-73.85811, 40.882909]}"
263799681,2023-02-17T00:00:00.000,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,CPL5700600,9,Q,102,0,25-44,M,WHITE HISPANIC,1032501,198800,40.712206,-73.825952,"{'type': 'Point', 'coordinates': [-73.825952, 40.712206]}"
262394965,2023-01-24T00:00:00.000,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,K,83,0,25-44,M,WHITE,1006397,194250,40.699820393874724,-73.92012811136641,"{'type': 'Point', 'coordinates': [-73.92012811136641, 40.699820393874724]}"
261233381,2023-01-02T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,121,0,25-44,M,BLACK,942827,166373,40.623238,-74.149217,"{'type': 'Point', 'coordinates': [-74.149217, 40.623238]}"
262113396,2023-01-18T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,33,0,25-44,M,BLACK,1001046,244082,40.836608,-73.93930164,"{'type': 'Point', 'coordinates': [-73.93930164, 40.836608]}"
261689121,2023-01-11T00:00:00.000,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",340,FRAUDS,PL 1781000,M,M,33,0,18-24,M,WHITE HISPANIC,998943,243477,40.8349512,-73.94690291,"{'type': 'Point', 'coordinates': [-73.94690291, 40.8349512]}"
262906286,2023-02-02T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,44,0,45-64,M,BLACK,1008045,244746,40.838415,-73.914003,"{'type': 'Point', 'coordinates': [-73.914003, 40.838415]}"
261260832,2023-01-03T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450003,M,B,41,0,65+,M,WHITE,1016705,236902,40.816859,-73.882747,"{'type': 'Point', 'coordinates': [-73.882747, 40.816859]}"
262443041,2023-01-25T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,28,2,25-44,M,BLACK,997853,230889,40.800405,-73.950864,"{'type': 'Point', 'coordinates': [-73.950864, 40.800405]}"
262294577,2023-01-21T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,77,0,<18,M,BLACK,1005418,184431,40.672873,-73.923688,"{'type': 'Point', 'coordinates': [-73.923688, 40.672873]}"
263499092,2023-02-12T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,Q,110,0,25-44,F,ASIAN / PACIFIC ISLANDER,1017499,207402,40.735885,-73.880022,"{'type': 'Point', 'coordinates': [-73.880022, 40.735885]}"
